# Pali Buddhist Terms for Translation
# Total: 1603 terms
# Format: Pali Term | Usage Count | Sample Context

Indriyaparopariyattasuttaṃ | 1 uses | Section Title: sn.5.8/Section 918
Indriyasampannasuttaṃ | 1 uses | Section Title: sn.4.1/Section 154
Indriyasuttaṃ | 1 uses | Section Title: sn.4.9/Section 373
Issariyasuttaṃ | 1 uses | Section Title: sn.1.1/Section 77
Issattasuttaṃ | 1 uses | Section Title: sn.1.3/Section 135
Issukīsuttaṃ | 1 uses | Section Title: sn.4.3/Section 286
Iṭṭhasuttaṃ | 1 uses | Section Title: an5.5/Section 43
Janapadakalyāṇīsuttaṃ | 1 uses | Section Title: sn.5.3/Section 386
Jantusuttaṃ | 1 uses | Section Title: sn.1.2/Section 106
Jarādhammasuttaṃ | 1 uses | Section Title: sn.5.4/Section 511
Jarāsuttaṃ | 1 uses | Section Title: sn.1.1/Section 51
Javanapaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1068
Jetavanasuttaṃ | 1 uses | Section Title: sn.1.1/Section 48
Jhānābhiññasuttaṃ | 1 uses | Section Title: sn.2.5/Section 152
Jhānādisuttadvādasakaṃ | 1 uses | Section Title: sn.5.9/Section 923
Jhānādisuttaṃ | 1 uses | Section Title: sn.5.8/Section 919
Jigucchitabbasuttaṃ | 1 uses | Section Title: an3.3/Section 27
Jiṇṇasuttaṃ | 1 uses | Section Title: sn.2.5/Section 148
Jāgarasuttaṃ | 1 uses | Section Title: sn.1.1/Section 6
Jātarūparajatasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1153
Jātidhammavaggo | 1 uses | Vagga Title: sn.4.1/Section 33
Jātidhammādisuttadasakaṃ | 1 uses | Section Title: sn.4.1/Section 33
Jātisuttādidasakaṃ | 1 uses | Section Title: sn.2.1/Section 72
Jīvakambavanapaṭisallānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 161
Jīvakambavanasamādhisuttaṃ | 1 uses | Section Title: sn.4.1/Section 160
Jīvitindriyasuttaṃ | 1 uses | Section Title: sn.5.4/Section 492
Kaccānagottasuttaṃ | 1 uses | Section Title: sn.2.1/Section 15
Kakudhasuttaṃ | 1 uses | Section Title: sn.1.2/Section 99
Kakusandhasuttaṃ | 1 uses | Section Title: sn.2.1/Section 7
Kaliṅgarasuttaṃ | 1 uses | Section Title: sn.2.9/Section 230
Kalyāṇamittasuttaṃ | 1 uses | Section Title: sn.1.3/Section 129
Kalyāṇīsuttaṃ | 1 uses | Section Title: sn.2.6/Section 171
Kammanirodhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 146
Kammantasuttaṃ | 1 uses | Section Title: an3.12/Section 120
Kammapathavaggo | 1 uses | Vagga Title: sn.2.3/Section 107
Kammasamādānasuttaṃ | 1 uses | Section Title: sn.5.8/Section 914
Kappasahassasuttaṃ | 1 uses | Section Title: sn.5.8/Section 909
Karuṇāsuttaṃ | 1 uses | Section Title: sn.5.2/Section 244
Kasibhāradvājasuttaṃ | 1 uses | Section Title: sn.1.7/Section 197
Kassakasuttaṃ | 1 uses | Section Title: sn.1.4/Section 155
Kassapagottasuttaṃ | 1 uses | Section Title: sn.1.9/Section 223
Kassapasuttaṃ | 1 uses | Section Title: sn.2.1/Section 9
Katamodakatissasuttaṃ | 1 uses | Section Title: sn.1.6/Section 179
Kathāpavattisuttaṃ | 1 uses | Section Title: an3.5/Section 44
Kathāvatthusuttaṃ | 1 uses | Section Title: an3.7/Section 68
Katichindasuttaṃ | 1 uses | Section Title: sn.1.1/Section 5
Kavisuttaṃ | 1 uses | Section Title: sn.1.1/Section 60
Kayavikkayasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1162
Kaḷārakhattiyavaggo | 1 uses | Vagga Title: sn.2.1/Section 31
Kaḷārasuttaṃ | 1 uses | Section Title: sn.2.1/Section 32
Kaṭuviyasuttaṃ | 1 uses | Section Title: an3.13/Section 129
Kaṭṭhahārasuttaṃ | 1 uses | Section Title: sn.1.7/Section 204
Kaṭṭhopamasuttaṃ | 1 uses | Section Title: sn.5.4/Section 509
Kesakambalasuttaṃ | 1 uses | Section Title: an3.14/Section 138
Kesamuttisuttaṃ | 1 uses | Section Title: an3.7/Section 66
Khadirapattasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1102
Khalupacchābhattikasuttaṃ | 1 uses | Section Title: an5.19/Section 189
Khatasuttaṃ | 1 uses | Section Title: an3.1/Section 9
Khattiyasuttaṃ | 1 uses | Section Title: sn.1.1/Section 14
Khaṇasuttaṃ | 1 uses | Section Title: sn.4.1/Section 135
Khemasuttaṃ | 1 uses | Section Title: sn.1.2/Section 103
Khemāsuttaṃ | 1 uses | Section Title: sn.4.10/Section 410
Khettasuttaṃ | 1 uses | Section Title: an3.9/Section 84
Khettavatthusuttaṃ | 1 uses | Section Title: sn.5.12/Section 1161
Khettūpamasuttaṃ | 1 uses | Section Title: sn.4.8/Section 359
Khippanisantisuttaṃ | 1 uses | Section Title: an5.17/Section 169
Khomadussasuttaṃ | 1 uses | Section Title: sn.1.7/Section 208
Khīrarukkhopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 231
Khīrasuttaṃ | 1 uses | Section Title: sn.2.4/Section 127
Kimatthiyabrahmacariyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 152
Kimatthiyasuttaṃ | 1 uses | Section Title: sn.4.4/Section 317
Kinnusīhasuttaṃ | 1 uses | Section Title: sn.1.4/Section 148
Kisāgotamīsuttaṃ | 1 uses | Section Title: sn.1.5/Section 164
Kiṃdadasuttaṃ | 1 uses | Section Title: sn.1.1/Section 42
Kiṃsukopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 245
Kolitasuttaṃ | 1 uses | Section Title: sn.2.10/Section 235
Kosalasuttaṃ | 1 uses | Section Title: an5.5/Section 49
Kosambisuttaṃ | 1 uses | Section Title: sn.2.1/Section 68
Koṇāgamanasuttaṃ | 1 uses | Section Title: sn.2.1/Section 8
Koṇḍaññasuttaṃ | 1 uses | Section Title: sn.1.8/Section 217
Koṭigāmavaggo | 1 uses | Vagga Title: sn.5.12/Section 1091
Koṭṭhikaanattasuttaṃ | 1 uses | Section Title: sn.4.1/Section 164
Koṭṭhikaaniccasuttaṃ | 1 uses | Section Title: sn.4.1/Section 162
Koṭṭhikadukkhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 163
Koṭṭhikasuttaṃ | 1 uses | Section Title: sn.4.1/Section 232
Kuhakasuttaṃ | 1 uses | Section Title: an5.9/Section 83
Kukkuṭasūkarasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1159
Kulagharaṇīsuttaṃ | 1 uses | Section Title: sn.1.9/Section 228
Kulāvakasuttaṃ | 1 uses | Section Title: sn.1.11/Section 252
Kulūpakasuttaṃ | 1 uses | Section Title: sn.2.5/Section 147
Kumbhaṇḍasuttaṃ | 1 uses | Section Title: sn.2.8/Section 211
Kummasuttaṃ | 1 uses | Section Title: sn.2.6/Section 159
Kummopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 240
Kumārikasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1156
Kusaladhammasuttaṃ | 1 uses | Section Title: sn.2.6/Section 182
Kusalamūlasuttaṃ | 1 uses | Section Title: sn.2.6/Section 181
Kusalarāsisuttaṃ | 1 uses | Section Title: sn.5.3/Section 411
Kusinārasuttaṃ | 1 uses | Section Title: an3.13/Section 124
Kusītamūlakasuttaṃ | 1 uses | Section Title: sn.2.3/Section 106
Kusītasuttaṃ | 1 uses | Section Title: sn.4.3/Section 291
Kutūhalasālāsuttaṃ | 1 uses | Section Title: sn.4.10/Section 418
Kuṇḍaliyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 187
Kuṭikāsuttaṃ | 1 uses | Section Title: sn.1.1/Section 19
Kāladānasuttaṃ | 1 uses | Section Title: an5.4/Section 36
Kāmabhūsuttaṃ | 1 uses | Section Title: sn.4.1/Section 233
Kāmadasuttaṃ | 1 uses | Section Title: sn.1.2/Section 87
Kāmaguṇasuttaṃ | 1 uses | Section Title: sn.4.1/Section 117
Kāmasuttaṃ | 1 uses | Section Title: sn.1.1/Section 78
Kāmesumicchācārasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1143
Kāraṇapālīsuttaṃ | 1 uses | Section Title: an5.20/Section 194
Kāyagatāsatisuttaṃ | 1 uses | Section Title: sn.4.9/Section 366
Kāyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 183
Lahupaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1066
Lakkhaṇasuttaṃ | 1 uses | Section Title: an3.1/Section 2
Lakuṇḍakabhaddiyasuttaṃ | 1 uses | Section Title: sn.2.10/Section 240
Lekhasuttaṃ | 1 uses | Section Title: an3.13/Section 133
Licchavikumārakasuttaṃ | 1 uses | Section Title: an5.6/Section 58
Lohiccasuttaṃ | 1 uses | Section Title: sn.4.1/Section 132
Lokacintāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1111
Lokakāmaguṇavaggo | 1 uses | Vagga Title: sn.4.1/Section 114
Lokantagamanasuttaṃ | 1 uses | Section Title: sn.4.1/Section 116
Lokapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 82
Lokasamudayasuttaṃ | 1 uses | Section Title: sn.4.1/Section 107
Lokāyatikasuttaṃ | 1 uses | Section Title: sn.2.1/Section 48
Loṇakapallasuttaṃ | 1 uses | Section Title: an3.10/Section 101
Macchariyappahānasuttaṃ | 1 uses | Section Title: an5.26/Section 255
Macchariyasuttaṃ | 1 uses | Section Title: an7.1/Section 10
Madhurāsuttaṃ | 1 uses | Section Title: an5.22/Section 220
Maggaṅgasuttaṃ | 1 uses | Section Title: sn.4.9/Section 376
Mahaddhanasuttaṃ | 1 uses | Section Title: sn.1.1/Section 28
Mahakapāṭihāriyasuttaṃ | 1 uses | Section Title: sn.4.7/Section 346
Mahapphalasuttaṃ | 1 uses | Section Title: sn.5.7/Section 824
Mahācorasuttaṃ | 1 uses | Section Title: an3.5/Section 51
Mahākappinasuttaṃ | 1 uses | Section Title: sn.2.10/Section 245
Mahālisuttaṃ | 1 uses | Section Title: sn.1.11/Section 259
Mahānāmasakkasuttaṃ | 1 uses | Section Title: an3.8/Section 74
Mahānāmasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1045
Mahāpariḷāhasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1113
Mahāpaññavaggo | 1 uses | Vagga Title: sn.5.11/Section 1058
Mahāpaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1058
Mahāpurisasuttaṃ | 1 uses | Section Title: sn.5.3/Section 377
Mahārukkhasuttaṃ | 1 uses | Section Title: sn.2.1/Section 55
Mahāsupinasuttaṃ | 1 uses | Section Title: an5.20/Section 196
Mahāsālaputtasuttaṃ | 1 uses | Section Title: an5.4/Section 40
Mahāsālasuttaṃ | 1 uses | Section Title: sn.1.7/Section 200
Mahāvaggo | 1 uses | Vagga Title: sn.2.1/Section 61
Majjhanhikasuttaṃ | 1 uses | Section Title: sn.1.9/Section 232
Makkaṭasuttaṃ | 1 uses | Section Title: sn.5.3/Section 373
Malasuttaṃ | 1 uses | Section Title: an3.1/Section 10
Mallikasuttaṃ | 1 uses | Section Title: sn.5.4/Section 522
Manonivāraṇasuttaṃ | 1 uses | Section Title: sn.1.1/Section 24
Manussacutidevanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1175
Manussacutinirayasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1172
Manussacutipettivisayasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1174
Manussacutitiracchānasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1173
Manāpadāyīsuttaṃ | 1 uses | Section Title: an5.5/Section 44
Maraṇasuttaṃ | 1 uses | Section Title: sn.5.2/Section 249
Matteyyasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1136
Maṅgulitthisuttaṃ | 1 uses | Section Title: sn.2.8/Section 215
Maṇibhaddasuttaṃ | 1 uses | Section Title: sn.1.10/Section 238
Maṇicūḷakasuttaṃ | 1 uses | Section Title: sn.4.8/Section 362
Methunasuttaṃ | 1 uses | Section Title: an7.5/Section 50
Mettasuttaṃ | 1 uses | Section Title: an7.6/Section 62
Mettāsahagatasuttaṃ | 1 uses | Section Title: sn.5.2/Section 235
Mettāsuttaṃ | 1 uses | Section Title: sn.5.2/Section 243
Micchādiṭṭhipahānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 165
Migajālavaggo | 1 uses | Vagga Title: sn.4.1/Section 63
Moneyyasuttaṃ | 1 uses | Section Title: an3.12/Section 123
Moḷiyaphaggunasuttaṃ | 1 uses | Section Title: sn.2.1/Section 12
Muditāsuttaṃ | 1 uses | Section Title: sn.5.2/Section 245
Mudutaravaggo | 1 uses | Vagga Title: sn.5.4/Section 481
Musāvādasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1144
Māgadhasuttaṃ | 1 uses | Section Title: sn.1.2/Section 85
Māghasuttaṃ | 1 uses | Section Title: sn.1.2/Section 84
Mālukyaputtasuttaṃ | 1 uses | Section Title: sn.4.1/Section 95
Mānadinnasuttaṃ | 1 uses | Section Title: sn.5.3/Section 396
Mānakāmasuttaṃ | 1 uses | Section Title: sn.1.1/Section 9
Mānasasuttaṃ | 1 uses | Section Title: sn.1.4/Section 151
Mānatthaddhasuttaṃ | 1 uses | Section Title: sn.1.7/Section 201
Māradhītusuttaṃ | 1 uses | Section Title: sn.1.4/Section 161
Mārasuttaṃ | 1 uses | Section Title: sn.5.2/Section 224
Mātuposakasuttaṃ | 1 uses | Section Title: sn.1.7/Section 205
Mātāputtasuttaṃ | 1 uses | Section Title: an5.6/Section 55
Mīḷhakasuttaṃ | 1 uses | Section Title: sn.2.6/Section 161
Naccagītasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1151
Nadubbhiyasuttaṃ | 1 uses | Section Title: sn.1.11/Section 253
Nagarasuttaṃ | 1 uses | Section Title: sn.2.1/Section 65
Nagaropamasuttaṃ | 1 uses | Section Title: an7.7/Section 67
Najīratisuttaṃ | 1 uses | Section Title: sn.1.1/Section 76
Nakhasikhāsuttaṃ | 1 uses | Section Title: sn.2.2/Section 74
Nakulapitusuttaṃ | 1 uses | Section Title: sn.4.1/Section 131
Nandamātāsuttaṃ | 1 uses | Section Title: an7.5/Section 53
Nandanavaggo | 1 uses | Vagga Title: sn.1.1/Section 11
Nandikkhayavaggo | 1 uses | Vagga Title: sn.4.1/Section 156
Nandivisālasuttaṃ | 1 uses | Section Title: sn.1.2/Section 109
Nandiyasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1043
Nasantisuttaṃ | 1 uses | Section Title: sn.1.1/Section 34
Natthiputtasamasuttaṃ | 1 uses | Section Title: sn.1.1/Section 13
Natumhasuttaṃ | 1 uses | Section Title: sn.2.1/Section 37
Navakammikasuttaṃ | 1 uses | Section Title: sn.1.7/Section 203
Navapurāṇavaggo | 1 uses | Vagga Title: sn.4.1/Section 146
Navasuttaṃ | 1 uses | Section Title: sn.2.10/Section 238
Naḷakalāpīsuttaṃ | 1 uses | Section Title: sn.2.1/Section 67
Naḷavaggo | 1 uses | Vagga Title: sn.1.1/Section 1
Nesajjikasuttaṃ | 1 uses | Section Title: an5.19/Section 186
Nevasaññānāsaññāyatanapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 339
Nhātakasuttaṃ | 1 uses | Section Title: an7.9/Section 89
Nibbedhabhāgiyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 209
Nibbedhikapaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1070
Nibbutasuttaṃ | 1 uses | Section Title: an3.6/Section 56
Nibbānapañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 314
Nibbānasappāyapaṭipadāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 150
Nibbānasuttaṃ | 1 uses | Section Title: an7.2/Section 19
Nicchavisuttaṃ | 1 uses | Section Title: sn.2.8/Section 205
Nicchavitthisuttaṃ | 1 uses | Section Title: sn.2.8/Section 214
Niddasavatthusuttaṃ | 1 uses | Section Title: an7.2/Section 20
Niddātandīsuttaṃ | 1 uses | Section Title: sn.1.1/Section 16
Nigaṇṭhanāṭaputtasuttaṃ | 1 uses | Section Title: sn.4.7/Section 350
Nigaṇṭhasuttaṃ | 1 uses | Section Title: an3.8/Section 75
Nigaṇṭhasuttādinavakaṃ | 1 uses | Section Title: an5.28/Section 294
Nikkhantasuttaṃ | 1 uses | Section Title: sn.1.8/Section 209
Nimittasuttaṃ | 1 uses | Section Title: an3.10/Section 103
Nimokkhasuttaṃ | 1 uses | Section Title: sn.1.1/Section 2
Nirayadevanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1187
Nirayamanussanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1184
Nirodhavaggo | 1 uses | Vagga Title: sn.5.2/Section 248
Nirāmisasuttaṃ | 1 uses | Section Title: sn.4.2/Section 279
Nissayasuttaṃ | 1 uses | Section Title: an5.26/Section 252
Nissāraṇīyasuttaṃ | 1 uses | Section Title: an5.20/Section 200
Nivesakasuttaṃ | 1 uses | Section Title: an3.8/Section 76
Nocedaṃsuttaṃ | 1 uses | Section Title: sn.2.3/Section 117
Nopariyesanānānattasuttaṃ | 1 uses | Section Title: sn.2.3/Section 92
Nophassanānattasuttaṃ | 1 uses | Section Title: sn.2.3/Section 87
Nāgadattasuttaṃ | 1 uses | Section Title: sn.1.9/Section 227
Nāgasuttaṃ | 1 uses | Section Title: sn.2.9/Section 231
Nāgitasuttaṃ | 1 uses | Section Title: an5.3/Section 30
Nālandasuttaṃ | 1 uses | Section Title: sn.5.3/Section 378
Nālandavaggo | 1 uses | Vagga Title: sn.5.3/Section 377
Nāmarūpasuttaṃ | 1 uses | Section Title: sn.2.1/Section 58
Nāmasuttaṃ | 1 uses | Section Title: sn.1.1/Section 61
Nānattavaggo | 1 uses | Vagga Title: sn.2.3/Section 85
Nānādhimuttisuttaṃ | 1 uses | Section Title: sn.5.8/Section 917
Nānādhātusuttaṃ | 1 uses | Section Title: sn.5.8/Section 916
Nānātitthiyasāvakasuttaṃ | 1 uses | Section Title: sn.1.2/Section 111
Nānātitthiyavaggo | 1 uses | Vagga Title: sn.1.2/Section 102
Nāradasuttaṃ | 1 uses | Section Title: an5.5/Section 50
Nāsentisuttaṃ | 1 uses | Section Title: sn.4.3/Section 309
Nāḷandasuttaṃ | 1 uses | Section Title: sn.4.1/Section 126
Nīvaraṇasuttaṃ | 1 uses | Section Title: sn.5.2/Section 221
Nīvaraṇavaggo | 1 uses | Vagga Title: sn.5.2/Section 212
Odakasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1135
Oghapañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 324
Oghataraṇasuttaṃ | 1 uses | Section Title: sn.1.1/Section 1
Okilinīsuttaṃ | 1 uses | Section Title: sn.2.8/Section 216
Okkhāsuttaṃ | 1 uses | Section Title: sn.2.9/Section 226
Ovādasuttaṃ | 1 uses | Section Title: sn.2.5/Section 149
Pabbatarājasuttaṃ | 1 uses | Section Title: an3.5/Section 49
Pabbatavaggo | 1 uses | Vagga Title: sn.5.2/Section 182
Pabbatūpamasuttaṃ | 1 uses | Section Title: sn.1.3/Section 136
Pacalāyamānasuttaṃ | 1 uses | Section Title: an7.6/Section 61
Paccantasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1132
Paccanīkasuttaṃ | 1 uses | Section Title: sn.1.7/Section 202
Pacāyikasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1140
Padasuttaṃ | 1 uses | Section Title: sn.5.4/Section 524
Padesasuttaṃ | 1 uses | Section Title: sn.5.3/Section 392
Padhāniyaṅgasuttaṃ | 1 uses | Section Title: an5.6/Section 53
Palokadhammasuttaṃ | 1 uses | Section Title: sn.4.1/Section 84
Palokasuttaṃ | 1 uses | Section Title: an3.6/Section 57
Pamādavihārīsuttaṃ | 1 uses | Section Title: sn.4.1/Section 97
Papātasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1112
Papātavaggo | 1 uses | Vagga Title: sn.5.12/Section 1111
Paramassāsappattasuttaṃ | 1 uses | Section Title: sn.4.4/Section 319
Paraṃmaraṇasuttaṃ | 1 uses | Section Title: sn.2.5/Section 155
Paribbājakasuttaṃ | 1 uses | Section Title: an3.6/Section 55
Parihānadhammasuttaṃ | 1 uses | Section Title: sn.4.1/Section 96
Parihānasuttaṃ | 1 uses | Section Title: sn.5.3/Section 389
Parinibbānasuttaṃ | 1 uses | Section Title: sn.1.6/Section 186
Parivīmaṃsanasuttaṃ | 1 uses | Section Title: sn.2.1/Section 51
Pariyāyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 233
Pariññeyyasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1099
Pariññāsuttaṃ | 1 uses | Section Title: sn.5.4/Section 533
Pariññātasuttaṃ | 1 uses | Section Title: sn.5.3/Section 404
Parosahassasuttaṃ | 1 uses | Section Title: sn.1.8/Section 216
Parābhavasuttaṃ | 1 uses | Section Title: an7.3/Section 31
Parāyanasuttaṃ | 1 uses | Section Title: sn.4.9/Section 409
Pasayhasuttaṃ | 1 uses | Section Title: sn.4.3/Section 305
Patirūpasuttaṃ | 1 uses | Section Title: sn.1.4/Section 150
Patiṭṭhitasuttaṃ | 1 uses | Section Title: sn.5.4/Section 526
Pattapiṇḍikasuttaṃ | 1 uses | Section Title: an5.19/Section 190
Pattasuttaṃ | 1 uses | Section Title: sn.1.4/Section 152
Pavivekasuttaṃ | 1 uses | Section Title: an3.10/Section 94
Pavāraṇāsuttaṃ | 1 uses | Section Title: sn.1.8/Section 215
Pañcagatipeyyālavaggo | 1 uses | Vagga Title: sn.5.12/Section 1172
Pañcakaṅgasuttaṃ | 1 uses | Section Title: sn.4.2/Section 267
Pañcamacchariyasuttaṃ | 1 uses | Section Title: an5.26/Section 254
Pañcarathasatasuttaṃ | 1 uses | Section Title: sn.2.6/Section 185
Pañcarājasuttaṃ | 1 uses | Section Title: sn.1.3/Section 123
Pañcasikhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 119
Pañcasikkhāpadasuttaṃ | 1 uses | Section Title: sn.2.3/Section 109
Pañcasīlasuttaṃ | 1 uses | Section Title: sn.4.3/Section 303
Pañcasīlavisāradasuttaṃ | 1 uses | Section Title: sn.4.3/Section 312
Pañcaverabhayasuttaṃ | 1 uses | Section Title: sn.2.1/Section 41
Pañcaverasuttaṃ | 1 uses | Section Title: sn.4.3/Section 293
Pañcaṅgikasuttaṃ | 1 uses | Section Title: an5.3/Section 28
Pañcālacaṇḍasuttaṃ | 1 uses | Section Title: sn.1.2/Section 88
Pañhapucchāsuttaṃ | 1 uses | Section Title: an5.17/Section 165
Paññavantasuttaṃ | 1 uses | Section Title: sn.5.2/Section 226
Paññābāhullasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1064
Paññāpaṭilābhasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1055
Paññāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1133
Paññāvepullasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1057
Paññāvuddhisuttaṃ | 1 uses | Section Title: sn.5.11/Section 1056
Paṃsudhovakasuttaṃ | 1 uses | Section Title: an3.10/Section 102
Paṇḍitasuttaṃ | 1 uses | Section Title: an3.5/Section 45
Paṭhamaaggisuttaṃ | 1 uses | Section Title: an7.5/Section 46
Paṭhamaagāravasuttaṃ | 1 uses | Section Title: an5.3/Section 21
Paṭhamaakkhantisuttaṃ | 1 uses | Section Title: an5.22/Section 215
Paṭhamaanuruddhasuttaṃ | 1 uses | Section Title: an3.13/Section 130
Paṭhamaanusayasuttaṃ | 1 uses | Section Title: an7.2/Section 11
Paṭhamaanāgatabhayasuttaṃ | 1 uses | Section Title: an5.8/Section 77
Paṭhamaaparijānanasuttaṃ | 1 uses | Section Title: sn.4.1/Section 26
Paṭhamaaputtakasuttaṃ | 1 uses | Section Title: sn.1.3/Section 130
Paṭhamaapāsādikasuttaṃ | 1 uses | Section Title: an5.22/Section 217
Paṭhamaarahantasuttaṃ | 1 uses | Section Title: sn.5.4/Section 474
Paṭhamaassādapariyesanasuttaṃ | 1 uses | Section Title: sn.4.1/Section 15
Paṭhamaassādasuttaṃ | 1 uses | Section Title: an3.11/Section 105
Paṭhamaavaṇṇārahasuttaṃ | 1 uses | Section Title: an5.24/Section 236
Paṭhamaavijjāpahānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 79
Paṭhamabhavasuttaṃ | 1 uses | Section Title: an3.8/Section 77
Paṭhamabhikkhusuttaṃ | 1 uses | Section Title: sn.5.7/Section 841
Paṭhamacetovimuttiphalasuttaṃ | 1 uses | Section Title: an5.8/Section 71
Paṭhamachaphassāyatanasuttaṃ | 1 uses | Section Title: sn.4.1/Section 71
Paṭhamachiggaḷayugasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1117
Paṭhamadhammavihārīsuttaṃ | 1 uses | Section Title: an5.8/Section 73
Paṭhamadhāraṇasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1085
Paṭhamaduccaritasuttaṃ | 1 uses | Section Title: an5.25/Section 241
Paṭhamadukkhuppādasuttaṃ | 1 uses | Section Title: sn.4.1/Section 21
Paṭhamadvayasuttaṃ | 1 uses | Section Title: sn.4.1/Section 92
Paṭhamadvebrāhmaṇasuttaṃ | 1 uses | Section Title: an3.6/Section 52
Paṭhamadārukkhandhopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 241
Paṭhamadīghacārikasuttaṃ | 1 uses | Section Title: an5.23/Section 221
Paṭhamaejāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 90
Paṭhamagelaññasuttaṃ | 1 uses | Section Title: sn.4.2/Section 255
Paṭhamahatthapādopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 236
Paṭhamahitasuttaṃ | 1 uses | Section Title: an5.2/Section 17
Paṭhamaiddhipādasuttaṃ | 1 uses | Section Title: an5.7/Section 67
Paṭhamaisidattasuttaṃ | 1 uses | Section Title: sn.4.7/Section 344
Paṭhamajanasuttaṃ | 1 uses | Section Title: sn.1.1/Section 55
Paṭhamajhānapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 332
Paṭhamajhānasuttaṃ | 1 uses | Section Title: an5.26/Section 256
Paṭhamakassapasuttaṃ | 1 uses | Section Title: sn.1.2/Section 82
Paṭhamakaṇhasappasuttaṃ | 1 uses | Section Title: an5.23/Section 229
Paṭhamakaṇḍakīsuttaṃ | 1 uses | Section Title: sn.5.8/Section 902
Paṭhamakhatasuttaṃ | 1 uses | Section Title: an3.15/Section 151
Paṭhamakoṭigāmasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1091
Paṭhamakulaputtasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1073
Paṭhamakulūpakasuttaṃ | 1 uses | Section Title: an5.23/Section 225
Paṭhamakusalasuttaṃ | 1 uses | Section Title: sn.5.2/Section 212
Paṭhamakāmabhūsuttaṃ | 1 uses | Section Title: sn.4.7/Section 347
Paṭhamakāyaduccaritasuttaṃ | 1 uses | Section Title: an5.25/Section 242
Paṭhamamacchariyasuttaṃ | 1 uses | Section Title: an5.24/Section 239
Paṭhamamahaddhanasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1040
Paṭhamamahāpathavīsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1125
Paṭhamamahāsamuddasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1127
Paṭhamamanoduccaritasuttaṃ | 1 uses | Section Title: an5.25/Section 244
Paṭhamamigajālasuttaṃ | 1 uses | Section Title: sn.4.1/Section 63
